cell,ix,iy,xc,yc,isFluidCell,isSolidCell,nFluid,mass
6444,44,51,0.6796875,0.7890625,1,0,19,19
6445,45,51,0.6953125,0.7890625,1,0,32,32
6446,46,51,0.7109375,0.7890625,1,0,25,25
6447,47,51,0.7265625,0.7890625,1,0,19,19
6448,48,51,0.7421875,0.7890625,1,0,25,25
6449,49,51,0.7578125,0.7890625,1,0,27,27
6450,50,51,0.7734375,0.7890625,1,0,12,12
6451,51,51,0.7890625,0.7890625,1,0,18,18
6452,52,51,0.8046875,0.7890625,1,0,6,6
6453,53,51,0.8203125,0.7890625,1,0,11,11
6454,54,51,0.8359375,0.7890625,1,0,25,25
6455,55,51,0.8515625,0.7890625,1,0,22,22
6456,56,51,0.8671875,0.7890625,1,0,26,26
6457,57,51,0.8828125,0.7890625,1,0,34,34
6458,58,51,0.8984375,0.7890625,1,0,18,18
6459,59,51,0.9140625,0.7890625,1,0,8,8
6460,60,51,0.9296875,0.7890625,1,0,23,23
6461,61,51,0.9453125,0.7890625,1,0,20,20
6462,62,51,0.9609375,0.7890625,1,0,22,22
6463,63,51,0.9765625,0.7890625,1,0,6,6
6464,64,51,0.9921875,0.7890625,1,0,19,19
6465,65,51,1.0078125,0.7890625,1,0,16,16
6466,66,51,1.0234375,0.7890625,1,0,19,19
6467,67,51,1.0390625,0.7890625,1,0,13,13
6468,68,51,1.0546875,0.7890625,1,0,14,14
6469,69,51,1.0703125,0.7890625,1,0,23,23
6470,70,51,1.0859375,0.7890625,1,0,14,14
6471,71,51,1.1015625,0.7890625,1,0,23,23
6472,72,51,1.1171875,0.7890625,1,0,15,15
6473,73,51,1.1328125,0.7890625,1,0,4,4
6474,74,51,1.1484375,0.7890625,1,0,24,24
6475,75,51,1.1640625,0.7890625,1,0,8,8
6476,76,51,1.1796875,0.7890625,1,0,24,24
6477,77,51,1.1953125,0.7890625,1,0,24,24
6478,78,51,1.2109375,0.7890625,1,0,16,16
6479,79,51,1.2265625,0.7890625,1,0,9,9
6480,80,51,1.2421875,0.7890625,1,0,13,13
6481,81,51,1.2578125,0.7890625,1,0,11,11
6482,82,51,1.2734375,0.7890625,1,0,18,18
6483,83,51,1.2890625,0.7890625,1,0,23,23
6484,84,51,1.3046875,0.7890625,1,0,30,30
6485,85,51,1.3203125,0.7890625,1,0,18,18
6486,86,51,1.3359375,0.7890625,1,0,11,11
6487,87,51,1.3515625,0.7890625,1,0,24,24
6488,88,51,1.3671875,0.7890625,1,0,17,17
6489,89,51,1.3828125,0.7890625,1,0,30,30
6490,90,51,1.3984375,0.7890625,1,0,30,30
6491,91,51,1.4140625,0.7890625,1,0,27,27
6492,92,51,1.4296875,0.7890625,1,0,5,5
6493,93,51,1.4453125,0.7890625,1,0,24,24
6494,94,51,1.4609375,0.7890625,1,0,27,27
6495,95,51,1.4765625,0.7890625,1,0,14,14
6496,96,51,1.4921875,0.7890625,1,0,22,22
6497,97,51,1.5078125,0.7890625,1,0,15,15
6498,98,51,1.5234375,0.7890625,1,0,22,22
6499,99,51,1.5390625,0.7890625,1,0,17,17
6500,100,51,1.5546875,0.7890625,1,0,19,19
6501,101,51,1.5703125,0.7890625,1,0,22,22
6502,102,51,1.5859375,0.7890625,1,0,21,21
6503,103,51,1.6015625,0.7890625,1,0,15,15
6504,104,51,1.6171875,0.7890625,1,0,13,13
6505,105,51,1.6328125,0.7890625,1,0,24,24
6506,106,51,1.6484375,0.7890625,1,0,16,16
6507,107,51,1.6640625,0.7890625,1,0,18,18
6508,108,51,1.6796875,0.7890625,1,0,19,19
6509,109,51,1.6953125,0.7890625,1,0,12,12
6510,110,51,1.7109375,0.7890625,1,0,22,22
6511,111,51,1.7265625,0.7890625,1,0,15,15
6512,112,51,1.7421875,0.7890625,1,0,19,19
6513,113,51,1.7578125,0.7890625,1,0,20,20
6514,114,51,1.7734375,0.7890625,1,0,19,19
6515,115,51,1.7890625,0.7890625,1,0,16,16
6516,116,51,1.8046875,0.7890625,1,0,23,23
6517,117,51,1.8203125,0.7890625,1,0,18,18
6518,118,51,1.8359375,0.7890625,1,0,22,22
6519,119,51,1.8515625,0.7890625,1,0,19,19
6520,120,51,1.8671875,0.7890625,1,0,26,26
6521,121,51,1.8828125,0.7890625,1,0,15,15
6522,122,51,1.8984375,0.7890625,1,0,20,20
6523,123,51,1.9140625,0.7890625,1,0,26,26
6524,124,51,1.9296875,0.7890625,1,0,22,22
6525,125,51,1.9453125,0.7890625,1,0,12,12
6526,126,51,1.9609375,0.7890625,1,0,21,21
6527,127,51,1.9765625,0.7890625,1,0,17,17
6528,128,51,1.9921875,0.7890625,1,0,19,19
6529,1,52,0.0078125,0.8046875,1,0,22,22
6530,2,52,0.0234375,0.8046875,1,0,32,32
6531,3,52,0.0390625,0.8046875,1,0,16,16
6532,4,52,0.0546875,0.8046875,1,0,8,8
6533,5,52,0.0703125,0.8046875,1,0,11,11
6534,6,52,0.0859375,0.8046875,1,0,23,23
6535,7,52,0.1015625,0.8046875,1,0,28,28
6536,8,52,0.1171875,0.8046875,1,0,31,31
6537,9,52,0.1328125,0.8046875,1,0,23,23
6538,10,52,0.1484375,0.8046875,1,0,9,9
6539,11,52,0.1640625,0.8046875,1,0,24,24
6540,12,52,0.1796875,0.8046875,1,0,18,18
6541,13,52,0.1953125,0.8046875,1,0,20,20
6542,14,52,0.2109375,0.8046875,1,0,22,22
6543,15,52,0.2265625,0.8046875,1,0,20,20
6544,16,52,0.2421875,0.8046875,1,0,21,21
6545,17,52,0.2578125,0.8046875,1,0,15,15
6546,18,52,0.2734375,0.8046875,1,0,11,11
6547,19,52,0.2890625,0.8046875,1,0,20,20
6548,20,52,0.3046875,0.8046875,1,0,15,15
6549,21,52,0.3203125,0.8046875,1,0,15,15
6550,22,52,0.3359375,0.8046875,1,0,25,25
6551,23,52,0.3515625,0.8046875,1,0,28,28
6552,24,52,0.3671875,0.8046875,1,0,20,20
6553,25,52,0.3828125,0.8046875,1,0,33,33
6554,26,52,0.3984375,0.8046875,1,0,24,24
6555,27,52,0.4140625,0.8046875,1,0,16,16
6556,28,52,0.4296875,0.8046875,1,0,32,32
6557,29,52,0.4453125,0.8046875,1,0,28,28
6558,30,52,0.4609375,0.8046875,1,0,16,16
6559,31,52,0.4765625,0.8046875,1,0,18,18
6560,32,52,0.4921875,0.8046875,1,0,22,22
6561,33,52,0.5078125,0.8046875,1,0,22,22
6562,34,52,0.5234375,0.8046875,1,0,26,26
6563,35,52,0.5390625,0.8046875,1,0,27,27
6564,36,52,0.5546875,0.8046875,1,0,17,17
6565,37,52,0.5703125,0.8046875,1,0,29,29
6566,38,52,0.5859375,0.8046875,1,0,25,25
6567,39,52,0.6015625,0.8046875,1,0,30,30
6568,40,52,0.6171875,0.8046875,1,0,12,12
6569,41,52,0.6328125,0.8046875,1,0,20,20
6570,42,52,0.6484375,0.8046875,1,0,11,11
6571,43,52,0.6640625,0.8046875,1,0,18,18
6572,44,52,0.6796875,0.8046875,1,0,12,12
6573,45,52,0.6953125,0.8046875,1,0,27,27
6574,46,52,0.7109375,0.8046875,1,0,22,22
6575,47,52,0.7265625,0.8046875,1,0,22,22
6576,48,52,0.7421875,0.8046875,1,0,11,11
6577,49,52,0.7578125,0.8046875,1,0,22,22
6578,50,52,0.7734375,0.8046875,1,0,34,34
6579,51,52,0.7890625,0.8046875,1,0,23,23
6580,52,52,0.8046875,0.8046875,1,0,12,12
6581,53,52,0.8203125,0.8046875,1,0,23,23
6582,54,52,0.8359375,0.8046875,1,0,19,19
6583,55,52,0.8515625,0.8046875,1,0,9,9
6584,56,52,0.8671875,0.8046875,1,0,24,24
6585,57,52,0.8828125,0.8046875,1,0,19,19
6586,58,52,0.8984375,0.8046875,1,0,22,22
6587,59,52,0.9140625,0.8046875,1,0,24,24
6588,60,52,0.9296875,0.8046875,1,0,25,25
6589,61,52,0.9453125,0.8046875,1,0,22,22
6590,62,52,0.9609375,0.8046875,1,0,15,15
6591,63,52,0.9765625,0.8046875,1,0,23,23
6592,64,52,0.9921875,0.8046875,1,0,30,30
6593,65,52,1.0078125,0.8046875,1,0,22,22
6594,66,52,1.0234375,0.8046875,1,0,18,18
6595,67,52,1.0390625,0.8046875,1,0,18,18
6596,68,52,1.0546875,0.8046875,1,0,14,14
6597,69,52,1.0703125,0.8046875,1,0,28,28
6598,70,52,1.0859375,0.8046875,1,0,24,24
6599,71,52,1.1015625,0.8046875,1,0,22,22
6600,72,52,1.1171875,0.8046875,1,0,17,17
6601,73,52,1.1328125,0.8046875,1,0,10,10
6602,74,52,1.1484375,0.8046875,1,0,14,14
6603,75,52,1.1640625,0.8046875,1,0,15,15
6604,76,52,1.1796875,0.8046875,1,0,25,25
6605,77,52,1.1953125,0.8046875,1,0,20,20
6606,78,52,1.2109375,0.8046875,1,0,20,20
6607,79,52,1.2265625,0.8046875,1,0,20,20
6608,80,52,1.2421875,0.8046875,1,0,5,5
6609,81,52,1.2578125,0.8046875,1,0,28,28
6610,82,52,1.2734375,0.8046875,1,0,17,17
6611,83,52,1.2890625,0.8046875,1,0,20,20
6612,84,52,1.3046875,0.8046875,1,0,18,18
6613,85,52,1.3203125,0.8046875,1,0,23,23
6614,86,52,1.3359375,0.8046875,1,0,8,8
6615,87,52,1.3515625,0.8046875,1,0,28,28
6616,88,52,1.3671875,0.8046875,1,0,21,21
6617,89,52,1.3828125,0.8046875,1,0,15,15
6618,90,52,1.3984375,0.8046875,1,0,23,23
6619,91,52,1.4140625,0.8046875,1,0,11,11
6620,92,52,1.4296875,0.8046875,1,0,21,21
6621,93,52,1.4453125,0.8046875,1,0,14,14
6622,94,52,1.4609375,0.8046875,1,0,24,24
6623,95,52,1.4765625,0.8046875,1,0,21,21
6624,96,52,1.4921875,0.8046875,1,0,25,25
6625,97,52,1.5078125,0.8046875,1,0,20,20
6626,98,52,1.5234375,0.8046875,1,0,16,16
6627,99,52,1.5390625,0.8046875,1,0,31,31
6628,100,52,1.5546875,0.8046875,1,0,12,12
6629,101,52,1.5703125,0.8046875,1,0,17,17
6630,102,52,1.5859375,0.8046875,1,0,27,27
6631,103,52,1.6015625,0.8046875,1,0,18,18
6632,104,52,1.6171875,0.8046875,1,0,11,11
6633,105,52,1.6328125,0.8046875,1,0,13,13
6634,106,52,1.6484375,0.8046875,1,0,23,23
6635,107,52,1.6640625,0.8046875,1,0,12,12
6636,108,52,1.6796875,0.8046875,1,0,16,16
6637,109,52,1.6953125,0.8046875,1,0,19,19
6638,110,52,1.7109375,0.8046875,1,0,24,24
6639,111,52,1.7265625,0.8046875,1,0,33,33
6640,112,52,1.7421875,0.8046875,1,0,16,16
6641,113,52,1.7578125,0.8046875,1,0,6,6
6642,114,52,1.7734375,0.8046875,1,0,23,23
6643,115,52,1.7890625,0.8046875,1,0,27,27
6644,116,52,1.8046875,0.8046875,1,0,18,18
6645,117,52,1.8203125,0.8046875,1,0,10,10
6646,118,52,1.8359375,0.8046875,1,0,13,13
6647,119,52,1.8515625,0.8046875,1,0,29,29
6648,120,52,1.8671875,0.8046875,1,0,28,28
6649,121,52,1.8828125,0.8046875,1,0,20,20
6650,122,52,1.8984375,0.8046875,1,0,23,23
6651,123,52,1.9140625,0.8046875,1,0,11,11
6652,124,52,1.9296875,0.8046875,1,0,24,24
6653,125,52,1.9453125,0.8046875,1,0,18,18
6654,126,52,1.9609375,0.8046875,1,0,17,17
6655,127,52,1.9765625,0.8046875,1,0,19,19
6656,128,52,1.9921875,0.8046875,1,0,9,9
6657,1,53,0.0078125,0.8203125,1,0,22,22
6658,2,53,0.0234375,0.8203125,1,0,18,18
6659,3,53,0.0390625,0.8203125,1,0,15,15
6660,4,53,0.0546875,0.8203125,1,0,17,17
6661,5,53,0.0703125,0.8203125,1,0,17,17
6662,6,53,0.0859375,0.8203125,1,0,15,15
6663,7,53,0.1015625,0.8203125,1,0,26,26
6664,8,53,0.1171875,0.8203125,1,0,15,15
6665,9,53,0.1328125,0.8203125,1,0,28,28
6666,10,53,0.1484375,0.8203125,1,0,32,32
6667,11,53,0.1640625,0.8203125,1,0,18,18
6668,12,53,0.1796875,0.8203125,1,0,17,17
6669,13,53,0.1953125,0.8203125,1,0,22,22
6670,14,53,0.2109375,0.8203125,1,0,20,20
6671,15,53,0.2265625,0.8203125,1,0,21,21
6672,16,53,0.2421875,0.8203125,1,0,29,29
6673,17,53,0.2578125,0.8203125,1,0,19,19
6674,18,53,0.2734375,0.8203125,1,0,23,23
6675,19,53,0.2890625,0.8203125,1,0,14,14
6676,20,53,0.3046875,0.8203125,1,0,14,14
6677,21,53,0.3203125,0.8203125,1,0,25,25
6678,22,53,0.3359375,0.8203125,1,0,24,24
6679,23,53,0.3515625,0.8203125,1,0,22,22
6680,24,53,0.3671875,0.8203125,1,0,16,16
6681,25,53,0.3828125,0.8203125,1,0,17,17
6682,26,53,0.3984375,0.8203125,1,0,16,16
6683,27,53,0.4140625,0.8203125,1,0,33,33
6684,28,53,0.4296875,0.8203125,1,0,21,21
6685,29,53,0.4453125,0.8203125,1,0,19,19
6686,30,53,0.4609375,0.8203125,1,0,8,8
6687,31,53,0.4765625,0.8203125,1,0,23,23
6688,32,53,0.4921875,0.8203125,1,0,17,17
6689,33,53,0.5078125,0.8203125,1,0,19,19
6690,34,53,0.5234375,0.8203125,1,0,15,15
6691,35,53,0.5390625,0.8203125,1,0,5,5
6692,36,53,0.5546875,0.8203125,1,0,13,13
6693,37,53,0.5703125,0.8203125,1,0,13,13
6694,38,53,0.5859375,0.8203125,1,0,14,14
6695,39,53,0.6015625,0.8203125,1,0,27,27
6696,40,53,0.6171875,0.8203125,1,0,19,19
6697,41,53,0.6328125,0.8203125,1,0,12,12
6698,42,53,0.6484375,0.8203125,1,0,20,20
6699,43,53,0.6640625,0.8203125,1,0,29,29
6700,44,53,0.6796875,0.8203125,1,0,25,25
6701,45,53,0.6953125,0.8203125,1,0,24,24
6702,46,53,0.7109375,0.8203125,1,0,23,23
6703,47,53,0.7265625,0.8203125,1,0,20,20
6704,48,53,0.7421875,0.8203125,1,0,16,16
6705,49,53,0.7578125,0.8203125,1,0,25,25
6706,50,53,0.7734375,0.8203125,1,0,26,26
6707,51,53,0.7890625,0.8203125,1,0,19,19
6708,52,53,0.8046875,0.8203125,1,0,31,31
6709,53,53,0.8203125,0.8203125,1,0,18,18
6710,54,53,0.8359375,0.8203125,1,0,22,22
6711,55,53,0.8515625,0.8203125,1,0,29,29
6712,56,53,0.8671875,0.8203125,1,0,22,22
6713,57,53,0.8828125,0.8203125,1,0,28,28
6714,58,53,0.8984375,0.8203125,1,0,12,12
6715,59,53,0.9140625,0.8203125,1,0,24,24
6716,60,53,0.9296875,0.8203125,1,0,25,25
6717,61,53,0.9453125,0.8203125,1,0,9,9
6718,62,53,0.9609375,0.8203125,1,0,28,28
6719,63,53,0.9765625,0.8203125,1,0,24,24
6720,64,53,0.9921875,0.8203125,1,0,22,22
6721,65,53,1.0078125,0.8203125,1,0,19,19
6722,66,53,1.0234375,0.8203125,1,0,24,24
6723,67,53,1.0390625,0.8203125,1,0,18,18
6724,68,53,1.0546875,0.8203125,1,0,20,20
6725,69,53,1.0703125,0.8203125,1,0,23,23
6726,70,53,1.0859375,0.8203125,1,0,31,31
6727,71,53,1.1015625,0.8203125,1,0,18,18
6728,72,53,1.1171875,0.8203125,1,0,16,16
6729,73,53,1.1328125,0.8203125,1,0,35,35
6730,74,53,1.1484375,0.8203125,1,0,22,22
6731,75,53,1.1640625,0.8203125,1,0,23,23
6732,76,53,1.1796875,0.8203125,1,0,32,32
6733,77,53,1.1953125,0.8203125,1,0,28,28
6734,78,53,1.2109375,0.8203125,1,0,19,19
6735,79,53,1.2265625,0.8203125,1,0,19,19
6736,80,53,1.2421875,0.8203125,1,0,27,27
6737,81,53,1.2578125,0.8203125,1,0,20,20
6738,82,53,1.2734375,0.8203125,1,0,15,15
6739,83,53,1.2890625,0.8203125,1,0,24,24
6740,84,53,1.3046875,0.8203125,1,0,22,22
6741,85,53,1.3203125,0.8203125,1,0,15,15
6742,86,53,1.3359375,0.8203125,1,0,18,18
6743,87,53,1.3515625,0.8203125,1,0,28,28
6744,88,53,1.3671875,0.8203125,1,0,17,17
6745,89,53,1.3828125,0.8203125,1,0,16,16
6746,90,53,1.3984375,0.8203125,1,0,19,19
6747,91,53,1.4140625,0.8203125,1,0,21,21
6748,92,53,1.4296875,0.8203125,1,0,17,17
6749,93,53,1.4453125,0.8203125,1,0,12,12
6750,94,53,1.4609375,0.8203125,1,0,12,12
6751,95,53,1.4765625,0.8203125,1,0,26,26
6752,96,53,1.4921875,0.8203125,1,0,27,27
6753,97,53,1.5078125,0.8203125,1,0,23,23
6754,98,53,1.5234375,0.8203125,1,0,18,18
6755,99,53,1.5390625,0.8203125,1,0,18,18
6756,100,53,1.5546875,0.8203125,1,0,25,25
6757,101,53,1.5703125,0.8203125,1,0,23,23
6758,102,53,1.5859375,0.8203125,1,0,13,13
6759,103,53,1.6015625,0.8203125,1,0,23,23
6760,104,53,1.6171875,0.8203125,1,0,8,8
6761,105,53,1.6328125,0.8203125,1,0,14,14
6762,106,53,1.6484375,0.8203125,1,0,18,18
6763,107,53,1.6640625,0.8203125,1,0,13,13
6764,108,53,1.6796875,0.8203125,1,0,27,27
6765,109,53,1.6953125,0.8203125,1,0,26,26
6766,110,53,1.7109375,0.8203125,1,0,17,17
6767,111,53,1.7265625,0.8203125,1,0,25,25
6768,112,53,1.7421875,0.8203125,1,0,22,22
6769,113,53,1.7578125,0.8203125,1,0,22,22
6770,114,53,1.7734375,0.8203125,1,0,17,17
6771,115,53,1.7890625,0.8203125,1,0,22,22
6772,116,53,1.8046875,0.8203125,1,0,11,11
6773,117,53,1.8203125,0.8203125,1,0,17,17
6774,118,53,1.8359375,0.8203125,1,0,13,13
6775,119,53,1.8515625,0.8203125,1,0,31,31
6776,120,53,1.8671875,0.8203125,1,0,14,14
6777,121,53,1.8828125,0.8203125,1,0,14,14
6778,122,53,1.8984375,0.8203125,1,0,26,26
6779,123,53,1.9140625,0.8203125,1,0,19,19
6780,124,53,1.9296875,0.8203125,1,0,17,17
6781,125,53,1.9453125,0.8203125,1,0,16,16
6782,126,53,1.9609375,0.8203125,1,0,24,24
6783,127,53,1.9765625,0.8203125,1,0,22,22
6784,128,53,1.9921875,0.8203125,1,0,20,20
6785,1,54,0.0078125,0.8359375,1,0,22,22
6786,2,54,0.0234375,0.8359375,1,0,21,21
6787,3,54,0.0390625,0.8359375,1,0,20,20
6788,4,54,0.0546875,0.8359375,1,0,15,15
6789,5,54,0.0703125,0.8359375,1,0,21,21
6790,6,54,0.0859375,0.8359375,1,0,23,23
6791,7,54,0.1015625,0.8359375,1,0,26,26
6792,8,54,0.1171875,0.8359375,1,0,16,16
6793,9,54,0.1328125,0.8359375,1,0,25,25
6794,10,54,0.1484375,0.8359375,1,0,17,17
6795,11,54,0.1640625,0.8359375,1,0,24,24
6796,12,54,0.1796875,0.8359375,1,0,16,16
6797,13,54,0.1953125,0.8359375,1,0,19,19
6798,14,54,0.2109375,0.8359375,1,0,23,23
6799,15,54,0.2265625,0.8359375,1,0,32,32
6800,16,54,0.2421875,0.8359375,1,0,25,25
6801,17,54,0.2578125,0.8359375,1,0,16,16
6802,18,54,0.2734375,0.8359375,1,0,24,24
6803,19,54,0.2890625,0.8359375,1,0,24,24
6804,20,54,0.3046875,0.8359375,1,0,25,25
6805,21,54,0.3203125,0.8359375,1,0,31,31
6806,22,54,0.3359375,0.8359375,1,0,20,20
6807,23,54,0.3515625,0.8359375,1,0,12,12
6808,24,54,0.3671875,0.8359375,1,0,15,15
6809,25,54,0.3828125,0.8359375,1,0,27,27
6810,26,54,0.3984375,0.8359375,1,0,10,10
6811,27,54,0.4140625,0.8359375,1,0,14,14
6812,28,54,0.4296875,0.8359375,1,0,12,12
6813,29,54,0.4453125,0.8359375,1,0,21,21
6814,30,54,0.4609375,0.8359375,1,0,24,24
6815,31,54,0.4765625,0.8359375,1,0,18,18
6816,32,54,0.4921875,0.8359375,1,0,11,11
6817,33,54,0.5078125,0.8359375,1,0,17,17
6818,34,54,0.5234375,0.8359375,1,0,20,20
6819,35,54,0.5390625,0.8359375,1,0,31,31
6820,36,54,0.5546875,0.8359375,1,0,17,17
6821,37,54,0.5703125,0.8359375,1,0,22,22
6822,38,54,0.5859375,0.8359375,1,0,20,20
6823,39,54,0.6015625,0.8359375,1,0,28,28
6824,40,54,0.6171875,0.8359375,1,0,20,20
6825,41,54,0.6328125,0.8359375,1,0,19,19
6826,42,54,0.6484375,0.8359375,1,0,21,21
6827,43,54,0.6640625,0.8359375,1,0,18,18
6828,44,54,0.6796875,0.8359375,1,0,19,19
6829,45,54,0.6953125,0.8359375,1,0,17,17
6830,46,54,0.7109375,0.8359375,1,0,23,23
6831,47,54,0.7265625,0.8359375,1,0,12,12
6832,48,54,0.7421875,0.8359375,1,0,19,19
6833,49,54,0.7578125,0.8359375,1,0,18,18
6834,50,54,0.7734375,0.8359375,1,0,12,12
6835,51,54,0.7890625,0.8359375,1,0,22,22
6836,52,54,0.8046875,0.8359375,1,0,19,19
6837,53,54,0.8203125,0.8359375,1,0,21,21
6838,54,54,0.8359375,0.8359375,1,0,24,24
6839,55,54,0.8515625,0.8359375,1,0,17,17
6840,56,54,0.8671875,0.8359375,1,0,27,27
6841,57,54,0.8828125,0.8359375,1,0,20,20
6842,58,54,0.8984375,0.8359375,1,0,9,9
6843,59,54,0.9140625,0.8359375,1,0,16,16
6844,60,54,0.9296875,0.8359375,1,0,23,23
6845,61,54,0.9453125,0.8359375,1,0,27,27
6846,62,54,0.9609375,0.8359375,1,0,20,20
6847,63,54,0.9765625,0.8359375,1,0,16,16
6848,64,54,0.9921875,0.8359375,1,0,30,30
6849,65,54,1.0078125,0.8359375,1,0,29,29
6850,66,54,1.0234375,0.8359375,1,0,17,17
6851,67,54,1.0390625,0.8359375,1,0,8,8
6852,68,54,1.0546875,0.8359375,1,0,14,14
6853,69,54,1.0703125,0.8359375,1,0,24,24
6854,70,54,1.0859375,0.8359375,1,0,19,19
6855,71,54,1.1015625,0.8359375,1,0,4,4
6856,72,54,1.1171875,0.8359375,1,0,25,25
6857,73,54,1.1328125,0.8359375,1,0,19,19
6858,74,54,1.1484375,0.8359375,1,0,17,17
6859,75,54,1.1640625,0.8359375,1,0,19,19
6860,76,54,1.1796875,0.8359375,1,0,26,26
6861,77,54,1.1953125,0.8359375,1,0,27,27
6862,78,54,1.2109375,0.8359375,1,0,20,20
6863,79,54,1.2265625,0.8359375,1,0,15,15
6864,80,54,1.2421875,0.8359375,1,0,19,19
6865,81,54,1.2578125,0.8359375,1,0,26,26
6866,82,54,1.2734375,0.8359375,1,0,25,25
6867,83,54,1.2890625,0.8359375,1,0,25,25
6868,84,54,1.3046875,0.8359375,1,0,13,13
6869,85,54,1.3203125,0.8359375,1,0,18,18
6870,86,54,1.3359375,0.8359375,1,0,22,22
6871,87,54,1.3515625,0.8359375,1,0,16,16
6872,88,54,1.3671875,0.8359375,1,0,27,27
6873,89,54,1.3828125,0.8359375,1,0,28,28
6874,90,54,1.3984375,0.8359375,1,0,17,17
6875,91,54,1.4140625,0.8359375,1,0,25,25
6876,92,54,1.4296875,0.8359375,1,0,25,25
6877,93,54,1.4453125,0.8359375,1,0,11,11
6878,94,54,1.4609375,0.8359375,1,0,22,22
6879,95,54,1.4765625,0.8359375,1,0,26,26
6880,96,54,1.4921875,0.8359375,1,0,25,25
6881,97,54,1.5078125,0.8359375,1,0,14,14
6882,98,54,1.5234375,0.8359375,1,0,20,20
6883,99,54,1.5390625,0.8359375,1,0,22,22
6884,100,54,1.5546875,0.8359375,1,0,15,15
6885,101,54,1.5703125,0.8359375,1,0,17,17
6886,102,54,1.5859375,0.8359375,1,0,16,16
6887,103,54,1.6015625,0.8359375,1,0,30,30
6888,104,54,1.6171875,0.8359375,1,0,23,23
6889,105,54,1.6328125,0.8359375,1,0,16,16
6890,106,54,1.6484375,0.8359375,1,0,20,20
6891,107,54,1.6640625,0.8359375,1,0,16,16
6892,108,54,1.6796875,0.8359375,1,0,14,14
6893,109,54,1.6953125,0.8359375,1,0,19,19
6894,110,54,1.7109375,0.8359375,1,0,22,22
6895,111,54,1.7265625,0.8359375,1,0,16,16
6896,112,54,1.7421875,0.8359375,1,0,23,23
6897,113,54,1.7578125,0.8359375,1,0,15,15
6898,114,54,1.7734375,0.8359375,1,0,18,18
6899,115,54,1.7890625,0.8359375,1,0,22,22
6900,116,54,1.8046875,0.8359375,1,0,21,21
6901,117,54,1.8203125,0.8359375,1,0,12,12
6902,118,54,1.8359375,0.8359375,1,0,24,24
6903,119,54,1.8515625,0.8359375,1,0,17,17
6904,120,54,1.8671875,0.8359375,1,0,22,22
6905,121,54,1.8828125,0.8359375,1,0,13,13
6906,122,54,1.8984375,0.8359375,1,0,29,29
6907,123,54,1.9140625,0.8359375,1,0,30,30
6908,124,54,1.9296875,0.8359375,1,0,21,21
6909,125,54,1.9453125,0.8359375,1,0,17,17
6910,126,54,1.9609375,0.8359375,1,0,21,21
6911,127,54,1.9765625,0.8359375,1,0,22,22
6912,128,54,1.9921875,0.8359375,1,0,22,22
6913,1,55,0.0078125,0.8515625,1,0,33,33
6914,2,55,0.0234375,0.8515625,1,0,21,21
6915,3,55,0.0390625,0.8515625,1,0,20,20
6916,4,55,0.0546875,0.8515625,1,0,21,21
6917,5,55,0.0703125,0.8515625,1,0,20,20
6918,6,55,0.0859375,0.8515625,1,0,25,25
6919,7,55,0.1015625,0.8515625,1,0,20,20
6920,8,55,0.1171875,0.8515625,1,0,17,17
6921,9,55,0.1328125,0.8515625,1,0,12,12
6922,10,55,0.1484375,0.8515625,1,0,21,21
6923,11,55,0.1640625,0.8515625,1,0,24,24
6924,12,55,0.1796875,0.8515625,1,0,19,19
6925,13,55,0.1953125,0.8515625,1,0,18,18
6926,14,55,0.2109375,0.8515625,1,0,22,22
6927,15,55,0.2265625,0.8515625,1,0,15,15
6928,16,55,0.2421875,0.8515625,1,0,4,4
6929,17,55,0.2578125,0.8515625,1,0,25,25
6930,18,55,0.2734375,0.8515625,1,0,21,21
6931,19,55,0.2890625,0.8515625,1,0,10,10
6932,20,55,0.3046875,0.8515625,1,0,20,20
6933,21,55,0.3203125,0.8515625,1,0,24,24
6934,22,55,0.3359375,0.8515625,1,0,29,29
6935,23,55,0.3515625,0.8515625,1,0,23,23
6936,24,55,0.3671875,0.8515625,1,0,22,22
6937,25,55,0.3828125,0.8515625,1,0,18,18
6938,26,55,0.3984375,0.8515625,1,0,12,12
6939,27,55,0.4140625,0.8515625,1,0,16,16
6940,28,55,0.4296875,0.8515625,1,0,16,16
6941,29,55,0.4453125,0.8515625,1,0,13,13
6942,30,55,0.4609375,0.8515625,1,0,31,31
6943,31,55,0.4765625,0.8515625,1,0,25,25
6944,32,55,0.4921875,0.8515625,1,0,15,15
6945,33,55,0.5078125,0.8515625,1,0,14,14
6946,34,55,0.5234375,0.8515625,1,0,23,23
6947,35,55,0.5390625,0.8515625,1,0,17,17
6948,36,55,0.5546875,0.8515625,1,0,27,27
6949,37,55,0.5703125,0.8515625,1,0,14,14
6950,38,55,0.5859375,0.8515625,1,0,23,23
6951,39,55,0.6015625,0.8515625,1,0,13,13
6952,40,55,0.6171875,0.8515625,1,0,24,24
6953,41,55,0.6328125,0.8515625,1,0,18,18
6954,42,55,0.6484375,0.8515625,1,0,17,17
6955,43,55,0.6640625,0.8515625,1,0,12,12
6956,44,55,0.6796875,0.8515625,1,0,20,20
6957,45,55,0.6953125,0.8515625,1,0,24,24
6958,46,55,0.7109375,0.8515625,1,0,18,18
6959,47,55,0.7265625,0.8515625,1,0,22,22
6960,48,55,0.7421875,0.8515625,1,0,23,23
